,text,company,sentiment
5067,"rt @mention ûï@mention google to launch major new social network called circles, possibly today {link} #sxsw",google,0
5068,"rt @mention ûï@mention google to launch major new social network called circles, possibly today {link} #sxswû circles are 'closed' #weak",google,0
5069,"rt @mention ûï@mention if you were able to afford to attend #sxsw or buy an ipad today, consider saving a few $$$ for japan earthquake relief. &quot;",apple,0
5070,rt @mention ûï@mention it's not a rumor: apple is opening up a temporary store in downtown austin for #sxsw and the ipad 2 launch {link},apple,0
5071,rt @mention ûï@mention sxsw official iphone app here: {link}  enjoy!  #sxsw,apple,1
5072,rt @mention ûï@mention we interrupt your regularly scheduled #sxsw geek programming with big news {link}  #google #circlesû sounds interesting,google,0
5073,rt @mention ûïline moving fast! rt @mention have seen two impressive lines since i'm at #sxsw  the one at the apple store &amp; @mention party now,apple,1
5074,rt @mention ûïmore than 35 million miles a day are driven while being google maps navigation assisted.&quot; --marissa mayer #sxsw  [the gps biz is so toast.],google,0
5075,rt @mention ûïthe classiest fascist company in existenceû - kara swisher #sxsw #apple,apple,0
5076,"rt @mention (cnnmoney) for #sxsw 2011, any computing device bigger than an ipad is passì©. the mobile space has all the buzz {link} #wssxsw",apple,1
5077,mt @mention (swisher calls apple &quot;the classiest fascist company in america&quot; #sxflip #sxsw,apple,0
5078,rt @mention [free music]  compilation - sxsw: featured artists  -  {link}   #itunes  #amplifiedlife #sxsw,apple,0
5079,rt @mention [just fyi...] breaking: google to launch major new social network called circles...today? {link} via @mention #sxsw #socialmedia,google,0
5080,rt @mention {link} @mention new mobile app. your store circulars via android blackberry ios even austin &amp; #sxsw {link},google,0
5081,"rt @mention {link} &lt;- 'google circles' looms, but do google's nerds 'get' social, via @mention #sxsw #socialmedia",google,0
5082,rt @mention {link} #sxsw google going social again?,google,0
5083,rt @mention {link} did you hear? appleûªs opening a temporary store just for #sxsw! (via @mention,apple,1
5084,rt @mention {link} just wrote a post on the possible #sxsw blog on ipad design piece i went to yesterday.,apple,0
5085,rt @mention {link} killer shot i got last night of @mention at the #nokiaconnects concert for #sxsw,neither,0
5086,rt @mention {link} samsung galaxy s ii appears at fcc and team android #sxsw party {link} #android #followback,google,0
5087,rt @mention {link} this is insane... even more of a reason to go to sxsw #sxsw #appletogo,neither,0
5088,@mention on @mention apple ipad2 popup store @mention #sxsw is like red cross emergency tent for hipsters. lol. &lt;3 #publicradio,apple,0
5089,rt @mention @mention  - false alarm: google circles not coming nowûòand probably not ever? - {link} #google #circles #social #sxsw,google,0
5090,rt @mention @mention  @mention &amp;  @mention having fun at #google [pic] #sxsw {link},google,0
5091,rt @mention @mention  of google: think while making as fast as you can - aim to have a product on day one: #agileagency #sxsw,google,0
5092,"rt @mention @mention - spread the word, our #sxsw festival explorer app is live and free {link}",apple,1
5093,rt @mention @mention (or anyone who knows @mention found your deaddd iphone outside the blogger lounge...contact me so i can reunite you with it! :) #sxsw,both,0
5094,rt @mention @mention @mention &amp; @mention having fun at #google [pic] #sxsw {link},google,1
5095,rt @mention @mention @mention apple set to open popup shop in core of #sxsw action {link} #ipad2,apple,0
5096,rt @mention @mention @mention apple to open temporary store friday in the scarbrough building at 6th and congress #sxsw {link},apple,0
5097,rt @mention @mention @mention at #sxsw: &quot;apple comes up w/ cool technology no one's ever heard of because they don't go to conferences&quot;,apple,1
5098,rt @mention @mention @mention at #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,apple,1
5099,rt @mention @mention @mention austin street closures during sxsw in google map form: {link} #sxsw #austin,google,0
5100,rt @mention @mention @mention check this: {link} #sxsw #google,google,0
5101,rt @mention @mention @mention google to launch social networking site called circles - soon but not officially at #sxsw {link},google,0
5102,rt @mention @mention @mention great to meet you @mention meetup! this is the post about our new #sxsw medical apps {link} #sxswh #hcsm,neither,0
5103,rt @mention @mention @mention taking a google tour tomorrow... in the bay area tom night...flying 2 aus 4 #sxsw &lt;&lt;lucky you!,google,0
5104,"rt @mention @mention @mention will bring great toys and demos, thanks for including us.  and look for the #sxsw booth - right next to google!",google,0
5105,rt @mention @mention @mention will have some apple v android things going on tomorrow during the @mention #sxsw,both,0
5106,rt @mention @mention &amp; @mention are becoming competitors 4 @mention now that they're starting to realize #checkins are cool. #sxsw,neither,0
5107,rt @mention @mention &amp; @mention were quick to encourage seo practitioners to avoid dwelling on page rank (focus on content) #sxsw,neither,0
5108,rt @mention @mention #bt #sxsw &quot;having a really great social search is probably a very good idea for #google&quot; @mention,google,1
5109,rt @mention @mention 2 at #sxsw? apple is opening a pop-up store in austin for sxsw {link},apple,0
5110,rt @mention @mention 3 iphone apps we'll be using at south by southwest interactive {link} #sxsw #sxswi,apple,1
5111,rt @mention @mention alive and loving it! great talks from jonathan dahl #minimalistprogramming and google's marissa mayer #marissagoogle - #sxsw,google,1
5112,rt @mention @mention and @mention open up a 64gb 3g ipad 2 - unboxing and first look - @mention #ipad2 #ipad #apple {link} via @webdoc #sxsw,apple,0
5113,rt @mention @mention announces #windowsphone app today #sxsw {link} #wp7,neither,0
5114,rt @mention @mention are you around #sxsw? need a us sim for my iphone 3gs for the next 10. wanna bring one in? #please,apple,0
5115,rt @mention @mention at #sxsw: google will connect the digital &amp; physical worlds through mobile {link} and {link},google,0
5116,rt @mention @mention at team android party. @mention @mention just walked in. dl appolicious app &amp; enter to win free nexus s! #androidsxsw #sxsw,apple,1
5117,rt @mention @mention best thing i've heard at #sxsw &quot;i gave my ipad 2 money to #japan relief. i don't need an ipad 2.(@mention @mention #sxswgood,apple,0
5118,rt @mention @mention congrats on your iphone app being featured at #sxsw!,apple,1
5119,"rt @mention @mention cool! that means we can watch ustream in skyfire browser on iphone :-)
(safari doesn't work) 
have fun!  #sxsw",apple,1
5120,rt @mention @mention dont miss the q&amp;a with google's @mention &amp; bing's @mention on ranking - #sxsw sessi mon 12:30pm-part 1 was at #smx,google,0
5121,"rt @mention @mention dude there's earthquakes,  tsunamis, ipad 2 and #sxsw. get with it.",apple,0
5122,rt @mention @mention enchantment: get a trustworthiness of #zappos likeability of #virgin and a product of #apple @mention #sxsw,apple,0
5123,rt @mention @mention from google taking the mic  #health2dev  #sxsw,google,0
5124,rt @mention @mention go beyond the hour &amp; share positive actions with the world. download the #earthhour iphone app: {link} #sxsw,apple,1
5125,rt @mention @mention google is looking at social signals more and more for search results. #qagb #sxsw,google,1
5126,"rt @mention @mention google to launch major new social network called circles, possibly today {link} #sxsw",google,0
5127,"rt @mention @mention has their google analytics up - 58,967 visits, ipad and iphone are ranked in top 5 ways people access it. #newsapps #sxsw",both,0
5128,rt @mention @mention have y'all seen this? temp apple store going up downtown for #sxsw. would y'all stream from there instead? {link},apple,0
5129,rt @mention @mention help us get the word out about our #sxsw party featuring @mention and our ipad2 giveaway? {link},apple,0
5130,"rt @mention @mention hey rudy, are belgiums and dutch taking over #sxsw? we launched www.skylines.net and {link} today",neither,0
5131,"rt @mention @mention i agree ûó apple stole what little part of the show there was. for me, @mention was the most exciting new biz concept #sxsw",apple,1
5132,"rt @mention @mention ipad app getting panned for design trumping content, and rightfully so. #sxsw",apple,0
5133,"rt @mention @mention is biyt.ly for email, like google voice for email #loveit #sxsw #startupbus",google,0
5134,rt @mention @mention is now the geek charlie sheen with his goddesses @mention @mention @schmittastic #google #sxsw,google,0
5135,"rt @mention @mention is talking about how mobile phones, google earth, fb is empowering people to fight back against  dictators... #sxsw",google,0
5136,rt @mention @mention just saw you at lax i'm heading to #sxsw  if you or your wife have an iphone or ipad download my app #freespeech @mention,apple,1
5137,rt @mention @mention just won an html5 t-shirt from google for saying that easeljs is my favorite canvas library at #sxsw.,google,1
5138,rt @mention @mention new ipad apps for #speechtherapy and communication are showcased at the #sxsw conference {link} #iear #edchat #asd,apple,0
5139,rt @mention @mention new ipad apps for speech therapy and communication are showcased @mention #sxsw conference {link} #sxswi #assistivetech,apple,0
5140,rt @mention @mention new ipad apps for speech therapy and communication are showcased at #sxsw conference {link} #sxswi #hcsm #sxswh,apple,0
5141,rt @mention @mention new ipad apps for speech therapy and communication are showcased at the #sxsw conference {link} #augcomm #hcsm #mhealth,apple,0
5142,rt @mention @mention no. 1 hack they found: people jumping over the corporate firewall (e.g. using google docs etc.) #sxsw,google,0
5143,rt @mention @mention not only at cedar street courtyard but also at apple store #sxsw {link} from a small fan :-),apple,1
5144,rt @mention @mention one of the must have apps to survive #sxsw {link}  join our #sxswbarcrawl during #sxswi,apple,1
5145,rt @mention @mention peter cashmore on the ipad 2: it's only a minor improvement. not worth it unless you have money to burn. #sxsw,apple,0
